Result,WhiteElo,BlackElo,Event_enc,ECO_enc,Termination_enc,TimeControl_enc
1,1255,1247,3,233,0,0
2,1736,1516,3,112,1,0
1,1913,1480,3,120,0,0
1,1465,1609,3,40,0,0
1,2028,2126,3,300,1,0
2,1634,1621,3,301,0,0
1,2160,1930,3,310,1,0
2,1930,1621,3,302,1,0
1,2126,1930,3,310,0,0
1,1621,1614,3,270,0,0
2,1531,1886,3,13,0,0
3,1614,1883,3,110,0,0
1,1531,1614,3,201,0,0
1,1930,1500,3,43,1,0
1,1746,1310,3,250,0,0
1,1594,1482,3,0,0,0
1,2228,2126,3,123,0,0
1,1491,1636,3,120,1,0
3,1500,1500,3,112,0,0
2,1500,1500,3,300,1,0
1,1500,1749,3,245,0,0
2,1500,1749,3,302,1,0
2,1338,1481,3,260,1,0
1,1597,1539,3,300,0,0
3,1723,2295,3,120,0,0
1,1481,1500,3,120,1,0
2,1950,1723,3,240,0,0
2,1597,1924,3,0,0,0
1,2134,1722,3,415,0,0
2,1838,1882,3,100,0,0
1,1698,1645,3,6,1,0
2,1587,1719,3,101,0,0
2,1891,2375,3,277,0,0
2,1933,1698,3,451,0,0
2,1572,1963,3,100,0,0
2,1666,1808,3,35,0,0
1,1806,1421,3,220,0,0
1,1597,1500,3,300,1,0
3,1698,1792,3,408,0,0
2,2016,1698,3,267,0,0
2,1307,1749,3,245,0,0
1,1647,1605,3,129,0,0
3,2167,2134,3,300,0,0
2,1500,1850,3,0,1,0
2,1539,1389,3,128,0,0
2,1789,1634,3,241,0,0
1,1655,1602,3,200,0,0
1,1474,1491,3,260,0,0
1,1491,1500,3,246,0,0
1,1473,1772,3,106,1,0
2,1606,1924,3,4,1,0
2,1593,1664,3,0,0,0
1,1478,1472,3,101,0,0
1,1606,1658,3,4,0,0
2,1673,1584,3,302,0,0
1,1500,1500,3,220,0,0
2,1504,1445,3,220,0,0
2,2018,2228,3,45,0,0
1,1500,1500,3,200,0,0
2,1472,1500,3,0,0,0
3,1753,1500,3,1,0,0
1,1753,1500,3,1,0,0
2,1684,1622,3,300,0,0
1,1680,1397,3,100,0,0
1,1579,1446,3,250,0,0
1,1658,1913,3,241,0,0
1,1837,1913,3,40,1,0
2,1283,1913,3,220,1,0
1,1747,1649,3,240,0,0
1,1500,1500,3,0,0,0
1,1500,1696,3,320,0,0
2,1500,1828,3,244,0,0
2,1629,1725,3,301,0,0
3,1389,1631,3,2,0,0
3,1837,1925,3,318,0,0
2,1875,1602,3,101,0,0
2,1663,1774,3,244,0,0
2,1883,1500,3,28,0,0
2,1500,1772,3,53,0,0
2,1578,1446,3,0,0,0
2,1792,1692,3,302,0,0
2,1559,1545,3,200,0,0
2,1525,1861,3,200,0,0
1,1649,1795,3,220,1,0
2,1700,1795,3,20,1,0
1,2060,1500,3,127,1,0
2,1614,1603,3,110,0,0
2,1699,2060,3,301,0,0
3,1500,1500,3,0,0,0
1,1861,1688,3,302,0,0
1,2060,1500,3,240,0,0
2,1500,1688,3,3,1,0
1,1667,1343,3,40,0,0
3,1744,1741,3,244,0,0
1,1596,1585,3,255,0,0
2,1500,2060,3,101,1,0
2,1610,1681,3,221,0,0
2,1688,1594,3,200,1,0
2,1695,1597,3,101,0,0
3,1552,1525,3,227,0,0
2,1507,1578,3,220,0,0
1,1423,1310,3,101,0,0
1,1500,1500,3,240,0,0
1,1518,1536,3,0,0,0
2,1542,1618,3,100,0,0
1,1747,1500,3,260,0,0
2,1500,1500,3,101,0,0
2,1581,1500,3,300,0,0
2,1343,1667,3,0,0,0
2,1388,1689,3,45,0,0
2,1532,1515,3,120,0,0
1,1688,1741,3,300,1,0
2,1287,1727,3,0,0,0
2,1741,2370,3,246,0,0
3,1886,1680,3,302,0,0
2,1474,1599,3,40,0,0
1,1795,1500,3,132,0,0
1,2060,1500,3,101,0,0
1,1618,1616,3,4,0,0
1,1606,1467,3,0,0,0
1,1616,1688,3,13,0,0
2,1460,1614,3,40,0,0
2,1608,1837,3,45,0,0
1,1921,2134,3,331,1,0
1,1500,1500,3,240,1,0
2,1621,1453,3,200,0,0
2,1500,1500,3,230,0,0
1,1837,1795,3,383,0,0
1,2134,1934,3,394,0,0
3,1616,1467,3,220,0,0
2,1667,1343,3,241,0,0
1,1719,1522,3,121,0,0
1,1632,1152,3,250,0,0
2,1063,1618,3,246,0,0
2,1471,1605,3,0,0,0
1,2370,1992,3,229,1,0
1,1618,1314,3,120,0,0
1,1795,1669,3,261,0,0
3,1761,1255,3,40,0,0
2,1637,1669,3,0,0,0
1,1650,1258,3,250,0,0
2,1470,1614,3,240,0,0
3,1603,1552,3,300,0,0
2,1992,1806,3,1,0,0
2,1500,1500,3,0,0,0
3,1500,1500,3,300,0,0
2,1455,1500,3,107,0,0
1,1431,1515,3,300,0,0
1,1697,1381,3,107,0,0
2,1500,1795,3,150,1,0
1,1490,1792,3,101,0,0
1,1621,1462,3,240,0,0
2,1436,1695,3,0,0,0
1,1388,1658,3,40,0,0
1,1747,1412,3,240,1,0
1,1677,1700,3,40,0,0
1,1501,1635,3,201,0,0
1,1552,1501,3,0,0,0
1,1776,1896,3,10,0,0
2,1591,1692,3,40,0,0
1,1451,1606,3,21,0,0
1,1896,1823,3,302,1,0
2,1370,1795,3,120,0,0
1,1500,1500,3,100,0,0
2,1700,1584,3,15,0,0
1,1256,1595,3,222,1,0
2,1569,1462,3,0,0,0
2,1614,1579,3,40,0,0
2,1870,1873,3,200,0,0
2,1633,1374,3,4,0,0
2,1785,1691,3,262,0,0
2,1500,1870,3,110,1,0
1,1795,1500,3,270,0,0
1,1510,1720,3,260,0,0
2,1359,1664,3,0,0,0
1,1870,1678,3,321,0,0
1,1785,1733,3,268,0,0
1,1733,1870,3,255,0,0
1,1870,1397,3,306,1,0
2,1553,1466,3,102,0,0
1,1479,1332,3,100,0,0
1,1598,1686,3,4,0,0
2,1570,1697,3,28,0,0
1,1885,2108,3,45,0,0
2,1346,1540,3,101,0,0
2,1500,1870,3,115,0,0
1,1870,1362,3,307,0,0
1,1730,1570,3,6,0,0
2,1454,1585,3,181,1,0
2,1456,1629,3,240,0,0
2,1674,1658,3,300,0,0
1,1860,1870,3,52,0,0
2,1634,1522,3,220,0,0
1,1602,1546,3,40,0,0
1,1245,1794,3,0,0,0
2,1619,1578,3,100,0,0
1,1500,1666,3,100,1,0
1,1578,1569,3,270,0,0
1,1666,1500,3,41,1,0
2,1561,1755,3,101,0,0
3,1626,1553,3,4,0,0
2,1511,1278,3,230,0,0
1,1577,1256,3,40,0,0
1,1633,1374,3,43,0,0
2,1500,1314,3,40,1,0
3,1500,1500,3,0,0,0
1,1500,1500,3,43,0,0
2,1563,1619,3,100,0,0
1,1891,1554,3,261,0,0
2,1554,1747,3,301,0,0
1,1554,1747,3,255,0,0
1,1747,1554,3,241,0,0
1,1747,1554,3,250,0,0
2,1583,1430,3,0,0,0
1,1523,1469,3,244,0,0
2,1485,1730,3,0,0,0
2,1667,1343,3,244,0,0
1,1540,1500,3,101,0,0
1,2163,2148,3,300,0,0
1,1554,1504,3,0,0,0
1,1616,1546,3,10,0,0
2,1374,1705,3,40,0,0
2,1527,1615,3,101,0,0
1,1323,1689,3,10,0,0
3,1500,1914,3,337,0,0
2,1758,2123,3,106,0,0
2,1547,1500,3,0,0,0
2,1678,1805,3,311,0,0
1,1500,1500,3,46,0,0
2,1500,1500,3,0,0,0
2,1667,1343,3,4,0,0
1,1535,1180,3,306,0,0
1,1536,1712,3,22,0,0
2,1710,1738,3,41,0,0
2,1348,1741,3,242,0,0
2,1710,2123,3,45,0,0
3,1500,1480,3,40,0,0
2,1537,1682,3,154,0,0
2,1500,1500,3,4,0,0
1,1812,1500,3,200,1,0
1,1651,1738,3,107,1,0
1,1624,1519,3,40,0,0
2,1227,1480,3,2,0,0
3,1500,1500,3,112,0,0
2,1500,1384,3,241,1,0
1,1525,1504,3,101,0,0
1,1598,1523,3,41,0,0
1,1446,1579,3,241,0,0
3,1667,1343,3,40,0,0
1,1523,1500,3,244,1,0
1,1667,1343,3,240,0,0
1,1870,1504,3,307,0,0
2,1147,1636,3,46,0,0
1,1649,1478,3,129,0,0
1,1582,1725,3,13,0,0
1,1711,1367,3,100,0,0
2,1396,1495,3,100,0,0
1,1896,1715,3,200,1,0
2,1223,1812,3,121,1,0
2,1584,1490,3,394,0,0
2,1874,1500,3,242,0,0
2,1760,1619,3,302,0,0
1,1896,1500,3,100,1,0
2,1527,1469,3,320,0,0
1,1569,1438,3,43,0,0
2,1287,1727,3,4,0,0
1,1253,1404,3,240,0,0
3,1452,1593,3,4,0,0
2,1934,1929,3,268,1,0
1,1409,1627,3,123,0,0
3,1584,1431,3,40,0,0
1,1579,1446,3,15,0,0
2,1512,1631,3,101,0,0
1,1526,1550,3,0,0,0
2,1361,1718,3,6,0,0
2,1906,1874,3,21,0,0
1,1498,1547,3,0,0,0
2,1874,1747,3,244,0,0
1,1492,1703,3,0,0,0
1,1546,1481,3,240,0,0
3,1584,1462,3,0,0,0
2,1576,1431,3,40,0,0
1,2030,2030,3,43,0,0
2,2019,2041,3,235,0,0
1,1663,1625,3,300,0,0
1,1501,1270,3,0,0,0
2,1616,1763,3,300,0,0
1,1761,1255,3,242,0,0
2,1487,1437,3,225,0,0
1,1836,1872,3,125,0,0
1,1664,1366,3,106,0,0
2,1841,1811,3,4,0,0
1,1500,1500,3,414,0,0
1,1520,1503,3,40,0,0
1,1894,1546,3,10,0,0
2,1314,1708,3,337,0,0
3,1866,1866,3,301,0,0
2,1713,1771,3,244,0,0
1,1770,1610,3,300,0,0
1,1874,1722,3,156,0,0
1,1525,1736,3,200,1,0
1,1500,1500,3,40,0,0
2,1548,1470,3,40,0,0
2,1604,1776,3,300,0,0
1,1425,1603,3,2,0,0
2,1343,1667,3,240,0,0
2,1841,1925,3,6,0,0
2,1759,1627,3,0,0,0
1,1723,1356,3,101,0,0
2,1341,1967,3,224,0,0
1,1500,1500,3,8,0,0
2,1782,1598,3,300,0,0
2,1692,1831,3,0,0,0
1,1439,1587,3,40,0,0
1,1627,1341,3,300,1,0
1,1465,1586,3,0,0,0
1,1699,1667,3,300,1,0
1,1966,1436,3,100,0,0
1,2253,2203,3,240,0,0
2,1786,1874,3,255,1,0
1,1500,1500,3,330,0,0
1,1639,1505,3,240,0,0
1,1959,1786,3,143,0,0
2,1959,2045,3,332,0,0
1,1553,1480,3,40,0,0
1,1502,1533,3,40,0,0
1,1959,1500,3,107,0,0
1,1990,1959,3,122,0,0
1,1973,1330,3,240,0,0
2,1287,1727,3,10,0,0
2,1424,1613,3,101,0,0
1,1500,1495,3,100,0,0
2,1255,1761,3,0,0,0
2,1387,1500,3,1,0,0
2,1615,1767,3,302,0,0
2,1321,1978,3,224,1,0
1,1874,1990,3,234,0,0
1,1328,1761,3,244,0,0
2,1351,1729,3,221,0,0
1,1990,1874,3,122,0,0
1,1464,1573,3,13,0,0
1,2124,2196,3,133,0,0
1,1631,1480,3,300,0,0
2,1582,1445,3,4,0,0
1,1582,1645,3,300,0,0
1,1515,1679,3,220,0,0
2,2213,2137,3,144,1,0
1,1249,1528,3,200,0,0
1,1899,1549,3,140,0,0
1,1549,1899,3,108,0,0
2,1549,1604,3,0,0,0
1,2328,2196,3,12,0,0
1,1951,1979,3,33,0,0
1,1494,1611,3,241,0,0
2,1899,1500,3,241,0,0
1,1774,1608,3,300,0,0
1,1784,1233,3,102,0,0
2,1396,1699,3,45,0,0
2,1500,1967,3,176,1,0
2,1624,1661,3,0,0,0
2,1667,1899,3,45,0,0
1,1592,1515,3,100,0,0
1,1841,1500,3,40,0,0
1,1841,1500,3,40,0,0
2,1554,1480,3,0,0,0
1,1500,1500,3,6,0,0
1,1602,1780,3,300,0,0
2,1503,1604,3,240,0,0
3,2213,2264,3,4,0,0
3,1909,2042,3,200,0,0
2,1500,1500,3,101,0,0
2,1343,1599,3,101,0,0
2,1192,1372,3,6,0,0
2,1502,1553,3,241,0,0
1,1615,1493,3,0,0,0
1,1909,1500,3,244,1,0
1,1446,1324,3,4,0,0
1,1570,1512,3,102,1,0
2,1523,1556,3,10,0,0
1,1500,1500,3,16,0,0
1,2172,1909,3,163,0,0
1,1500,1503,3,307,0,0
1,1909,2036,3,126,1,0
2,1705,1740,3,241,0,0
2,1858,1802,3,300,0,0
2,1467,1573,3,0,0,0
1,1813,1671,3,48,0,0
1,1500,1604,3,320,0,0
1,1584,1708,3,302,1,0
1,1616,1427,3,220,0,0
2,1665,1783,3,100,0,0
2,1427,1616,3,300,0,0
1,1500,1646,3,0,0,0
1,2036,1754,3,310,1,0
2,1297,1479,3,200,0,0
1,1689,1500,3,50,0,0
1,1864,1871,3,122,0,0
3,1790,1653,3,301,0,0
2,1501,1579,3,101,0,0
1,1871,1635,3,240,0,0
2,1433,1667,3,242,0,0
1,1606,1635,3,40,0,0
2,1500,1871,3,125,1,0
2,1401,1697,3,0,0,0
1,1606,1454,3,0,0,0
2,1343,1667,3,225,0,0
1,1655,1871,3,40,0,0
2,1477,1606,3,240,0,0
3,1735,1481,3,45,0,0
1,1849,1500,3,240,0,0
3,2215,2183,3,145,0,0
2,2027,2215,3,301,0,0
1,2215,2032,3,118,0,0
2,1787,2257,3,132,0,0
2,2032,2215,3,245,0,0
1,1848,1470,3,40,0,0
2,1500,1500,3,244,1,0
1,1825,1500,3,101,0,0
1,1955,1976,3,20,0,0
1,1952,1500,3,100,0,0
1,1447,1695,3,241,0,0
1,1623,1462,3,220,0,0
2,1423,1500,3,102,0,0
2,1449,1637,3,200,0,0
1,1649,1438,3,0,0,0
1,1674,1426,3,240,0,0
1,1664,1821,3,302,0,0
1,1457,1633,3,221,0,0
2,1500,1940,3,191,1,0
2,1673,1940,3,0,0,0
2,1573,1825,3,0,1,0
1,1825,1500,3,277,1,0
3,1623,1704,3,123,0,0
2,1447,1825,3,244,0,0
2,1825,1902,3,205,0,0
2,1428,1659,3,200,0,0
1,2215,2008,3,214,1,0
2,1703,1354,3,100,0,0
1,1488,1728,3,4,0,0
2,1916,1939,3,46,0,0
1,1673,1500,3,300,0,0
2,1420,1681,3,242,0,0
1,1835,1500,3,40,0,0
1,1818,1841,3,144,0,0
2,1841,1854,3,134,0,0
2,1802,1921,3,6,0,0
2,1818,1785,3,241,0,0
1,1802,1841,3,46,0,0
1,1710,1508,3,100,0,0
2,1629,1456,3,220,0,0
1,1612,1474,3,222,0,0
2,1486,1545,3,4,0,0
1,1500,1785,3,10,0,0
1,1841,1599,3,106,1,0
2,1500,1841,3,242,1,0
1,1574,1568,3,335,0,0
1,1581,1288,3,304,0,0
3,2264,2215,3,409,0,0
1,1337,1633,3,241,0,0
1,1372,1760,3,101,0,0
1,1334,1163,3,100,0,0
2,1500,1713,3,244,0,0
2,1502,1716,3,0,0,0
1,1331,1500,3,100,0,0
1,1500,1500,3,240,0,0
1,1556,1587,3,454,0,0
2,1673,1841,3,40,0,0
1,1433,1254,3,220,0,0
1,1604,1559,3,40,0,0
1,1603,1402,3,220,0,0
1,1737,1500,3,403,0,0
2,1500,1500,3,300,0,0
3,1723,1921,3,112,0,0
2,1921,1723,3,300,0,0
1,1682,1674,3,220,0,0
3,1459,1627,3,240,0,0
1,1627,1459,3,220,0,0
2,1786,1949,3,146,1,0
1,1841,2003,3,107,0,0
1,1733,1406,3,102,0,0
1,1500,1573,3,257,0,0
1,1573,1841,3,15,0,0
1,1649,1390,3,300,0,0
1,1500,1500,3,306,1,0
2,1500,1841,3,52,0,0
2,1469,1658,3,300,0,0
2,1343,1667,3,1,1,0
2,2001,1573,3,212,0,0
1,1622,1465,3,220,0,0
2,1500,1500,3,0,0,0
2,1382,1500,3,301,0,0
3,1826,1941,3,205,0,0
2,1340,1803,3,10,0,0
1,1826,1876,3,140,0,0
2,1876,1955,3,150,0,0
2,1826,1876,3,144,0,0
1,1674,1367,3,40,0,0
2,1500,1727,3,0,0,0
1,1500,1757,3,40,0,0
2,1757,1826,3,120,0,0
2,1343,1667,3,0,0,0
3,1826,1940,3,301,0,0
1,1667,1500,3,21,0,0
1,1500,1500,3,108,1,0
1,1641,1397,3,100,0,0
2,1777,1826,3,150,0,0
1,1727,1287,3,40,0,0
1,1787,1777,3,244,1,0
2,1500,1573,3,100,1,0
2,1349,1693,3,101,0,0
1,1832,1343,3,270,1,0
2,1500,1777,3,220,1,0
2,1936,1813,3,162,1,0
1,1813,1936,3,133,0,0
1,1876,1936,3,22,0,0
2,2003,1717,3,14,1,0
2,1536,1684,3,100,1,0
2,1936,1992,3,108,0,0
3,1988,2053,3,240,0,0
2,1500,1500,3,255,0,0
1,1814,1320,3,107,0,0
1,1500,1337,3,40,1,0
2,1992,1740,3,15,1,0
1,1707,1337,3,223,1,0
2,1992,1813,3,395,1,0
2,1334,1264,3,222,0,0
2,1547,1541,3,241,0,0
2,1500,1500,3,101,0,0
1,1936,1992,3,147,0,0
1,1691,1500,3,244,0,0
1,1777,1691,3,101,1,0
1,1580,1533,3,220,0,0
2,1264,1580,3,240,0,0
2,1500,1667,3,0,0,0
2,1921,2033,3,300,0,0
1,1813,1992,3,46,1,0
2,1876,1580,3,220,0,0
3,1343,1667,3,4,0,0
3,1500,1500,3,242,0,0
1,1667,1343,3,40,0,0
1,1500,1500,3,250,0,0
2,1797,1813,3,4,0,0
3,1813,1797,3,250,0,0
1,1640,1385,3,102,0,0
1,1650,1579,3,51,0,0
2,1937,1809,3,84,0,0
1,1789,1937,3,112,0,0
1,1937,1927,3,311,0,0
1,1365,1653,3,241,0,0
2,1925,1937,3,320,1,0
2,1319,1809,3,0,0,0
1,1937,1925,3,40,0,0
1,1809,1319,3,200,0,0
2,1563,1527,3,220,0,0
2,1319,1726,3,0,0,0
1,1779,1319,3,200,0,0
1,1870,1779,3,121,0,0
1,1319,1503,3,0,0,0
1,1458,1503,3,100,0,0
1,1343,1667,3,331,0,0
3,1550,1660,3,200,0,0
1,1680,1587,3,100,0,0
3,1608,1448,3,101,0,0
1,1446,1579,3,101,0,0
1,1517,1692,3,0,0,0
2,1655,1794,3,6,0,0
1,1500,1500,3,102,0,0
2,1786,1500,3,101,1,0
1,1926,1500,3,106,0,0
2,1277,1918,3,6,0,0
2,1319,1724,3,120,0,0
2,1436,1599,3,308,0,0
1,1756,1521,3,100,0,0
1,1663,1376,3,250,0,0
2,1343,1667,3,0,0,0
1,2292,2167,3,39,0,0
2,2167,2056,3,5,0,0
1,1501,1453,3,0,0,0
1,2056,2167,3,311,0,0
1,2180,2041,3,146,0,0
2,1466,1597,3,221,0,0
2,2059,1735,3,40,0,0
2,1433,1518,3,0,0,0
2,1803,1647,3,107,0,0
1,1727,1287,3,40,0,0
2,1550,1542,3,101,0,0
2,1532,1416,3,0,0,0
2,1271,1786,3,220,1,0
1,1924,1268,3,0,0,0
1,1615,1441,3,250,0,0
2,1446,1510,3,4,0,0
2,1506,1526,3,100,0,0
2,1515,1762,3,426,0,0
3,1500,1500,3,0,0,0
2,1605,1488,3,244,0,0
2,1524,1429,3,0,0,0
1,1671,1637,3,40,0,0
3,2167,2056,3,4,0,0
1,1484,1579,3,15,0,0
2,1579,1685,3,22,0,0
2,1255,1761,3,220,0,0
2,1500,1500,3,10,0,0
1,1570,1574,3,375,0,0
2,1562,1531,3,220,0,0
2,1456,1504,3,0,0,0
2,1521,1338,3,220,0,0
1,1633,1374,3,0,0,0
1,1784,1233,3,100,0,0
2,1323,1689,3,0,0,0
1,1562,1583,3,154,0,0
2,1364,1495,3,0,0,0
1,1732,1742,3,242,1,0
3,1570,1575,3,320,0,0
1,1507,1354,3,0,0,0
1,1741,1500,3,320,0,0
2,1287,1793,3,227,0,0
1,1741,1500,3,106,1,0
2,1344,1517,3,0,0,0
1,2136,2056,3,39,0,0
2,1263,1815,3,40,0,0
2,1286,1833,3,200,0,0
1,1543,1286,3,242,0,0
1,1527,1335,3,0,0,0
2,1779,1500,3,40,0,0
2,1500,1543,3,220,1,0
1,1327,1535,3,220,0,0
2,1563,1665,3,120,0,0
3,1406,1633,3,0,0,0
2,1352,1512,3,0,0,0
3,1911,2259,3,241,0,0
2,1521,1344,3,0,0,0
2,1774,1800,3,245,0,0
2,1558,1550,3,101,0,0
2,1653,2003,3,130,0,0
1,1500,1500,3,300,0,0
1,2003,1653,3,240,0,0
2,1366,1499,3,40,0,0
2,1655,1563,3,0,0,0
1,1261,1595,3,265,0,0
2,1595,1261,3,150,0,0
3,1604,1435,3,0,0,0
3,1733,1774,3,0,0,0
1,1800,1774,3,246,0,0
1,1508,1356,3,0,0,0
1,1774,1472,3,101,0,0
3,1348,1517,3,394,0,0
2,1432,1541,3,4,0,0
1,1953,1800,3,22,0,0
1,1585,1652,3,242,0,0
1,1649,1666,3,4,0,0
3,1511,1354,3,0,0,0
1,1564,1617,3,46,0,0
1,1302,1683,3,0,0,0
1,1882,1846,3,130,0,0
2,1500,1500,3,3,1,0
2,1360,1505,3,40,0,0
3,1500,1500,3,40,0,0
2,1759,1846,3,110,0,0
2,1500,1559,3,122,1,0
2,1514,1351,3,0,0,0
1,1467,1512,3,107,0,0
2,1371,1573,3,0,0,0
1,1411,1749,3,246,0,0
2,1785,1666,3,200,0,0
3,1500,1500,3,0,0,0
3,1500,1500,3,0,0,0
1,1559,1585,3,320,0,0
2,1535,1846,3,140,0,0
1,1598,1581,3,0,0,0
2,1967,1876,3,123,0,0
2,1883,1500,3,300,0,0
2,1429,1883,3,45,0,0
1,1735,1807,3,241,0,0
2,1500,1500,3,0,0,0
2,1573,1731,3,0,1,0
1,1429,1573,3,300,0,0
1,1500,1883,3,110,0,0
3,1402,1572,3,0,0,0
1,1707,1302,3,200,0,0
2,1500,1559,3,121,1,0
1,1726,1381,3,127,0,0
2,1566,1413,3,220,0,0
1,1500,1500,3,250,0,0
1,1444,1547,3,0,0,0
2,1500,1426,3,20,1,0
1,1673,1555,3,300,0,0
1,1486,1572,3,40,0,0
1,2067,1928,3,40,0,0
1,1337,1662,3,177,0,0
2,1500,2042,3,120,1,0
2,1308,2004,3,220,0,0
1,2042,1792,3,40,0,0
2,1873,1825,3,46,1,0
1,1825,1873,3,202,1,0
1,1855,1577,3,300,1,0
1,1572,1525,3,244,0,0
1,1612,1463,3,0,0,0
1,1548,1680,3,224,0,0
1,2006,1307,3,244,0,0
2,1456,1619,3,40,0,0
2,1426,1546,3,20,0,0
1,1604,1617,3,300,0,0
2,1305,2008,3,120,0,0
2,1584,1777,3,125,0,0
1,1777,1584,3,320,0,0
2,1584,1777,3,123,0,0
1,1626,1450,3,0,0,0
2,1500,1584,3,300,0,0
1,1471,1530,3,0,0,0
1,1791,1825,3,123,1,0
1,1825,1791,3,202,0,0
1,1791,1660,3,200,0,0
1,1791,1500,3,234,1,0
2,1303,2009,3,200,0,0
2,1500,1791,3,112,1,0
1,1791,1500,3,234,1,0
2,1500,1791,3,310,1,0
3,1607,1615,3,101,0,0
1,1791,1942,3,236,0,0
1,1806,1482,3,244,0,0
2,1458,1536,3,110,0,0
2,1798,1800,3,234,0,0
2,1800,1798,3,331,0,0
2,1466,1926,3,220,0,0
1,1617,1584,3,300,1,0
1,1615,1607,3,300,0,0
2,1500,1884,3,100,1,0
3,1500,1577,3,310,0,0
1,1577,1500,3,220,0,0
2,1577,1766,3,154,0,0
1,1800,1761,3,265,0,0
2,1494,1514,3,0,0,0
1,1597,1625,3,6,0,0
1,1885,1913,3,300,0,0
1,2011,1301,3,201,0,0
2,1452,1636,3,241,0,0
2,1473,1645,3,245,0,0
2,1614,1608,3,40,0,0
1,1447,1323,3,240,1,0
2,1500,1766,3,120,0,0
2,1716,1660,3,40,0,0
2,1500,1447,3,220,1,0
2,1500,1447,3,240,1,0
2,1653,1590,3,220,0,0
1,1857,1590,3,330,0,0
2,1590,1857,3,2,0,0
1,1857,1500,3,300,0,0
1,1857,1590,3,302,0,0
2,1642,1445,3,220,0,0
2,1709,1500,3,245,0,0
1,2375,2022,3,200,0,0
2,1500,1500,3,241,1,0
2,1527,1569,3,250,0,0
1,1500,1709,3,243,0,0
2,1500,1500,3,301,0,0
1,1672,1704,3,0,0,0
1,1500,1500,3,270,0,0
1,1985,1678,3,123,0,0
2,1369,1584,3,4,0,0
2,1619,1603,3,101,0,0
2,1364,1662,3,250,0,0
2,1323,1503,3,244,1,0
2,1749,1323,3,0,0,0
1,1914,1820,3,40,0,0
2,1914,1791,3,331,0,0
2,1390,1935,3,246,0,0
2,1693,1683,3,80,0,0
1,1614,1608,3,300,0,0
1,1758,1500,3,40,1,0
1,1592,1442,3,130,0,0
2,1300,2013,3,0,0,0
1,1598,1624,3,101,0,0
1,2095,2067,3,306,1,0
2,2067,2046,3,107,1,0
2,1500,1705,3,244,0,0
1,1500,1500,3,100,0,0
1,1613,1609,3,40,0,0
1,2043,1800,3,241,0,0
2,1630,1992,3,241,1,0
1,1500,1500,3,220,0,0
1,1394,1608,3,250,0,0
2,1749,1759,3,0,0,0
1,1500,1500,3,40,0,0
2,1820,1955,3,123,0,0
1,1526,1476,3,101,0,0
2,1500,1500,3,101,0,0
1,1968,1885,3,16,0,0
1,1423,1749,3,0,0,0
1,1700,1431,3,210,0,0
2,1776,1528,3,320,0,0
1,1899,1820,3,240,0,0
1,1665,1563,3,240,0,0
2,1749,1714,3,0,0,0
2,1820,2036,3,123,0,0
2,1584,1500,3,41,0,0
1,1500,1749,3,107,0,0
1,1551,1498,3,136,0,0
2,1500,1500,3,301,1,0
2,1337,1662,3,226,0,0
2,1749,1741,3,0,0,0
1,1342,1500,3,241,1,0
2,1298,2015,3,107,0,0
2,1489,1342,3,303,1,0
2,1440,1684,3,225,1,0
2,1500,1797,3,0,1,0
2,1450,1629,3,101,0,0
1,1441,1741,3,120,1,0
1,1691,1749,3,108,0,0
2,1467,1598,3,246,0,0
2,1616,1691,3,21,0,0
2,1708,1691,3,250,0,0
2,1741,1708,3,300,1,0
1,1624,1463,3,220,0,0
3,1412,1865,3,0,0,0
1,1828,1500,3,244,1,0
1,1456,1631,3,301,0,0
2,1500,1500,3,246,1,0
1,1846,1324,3,6,0,0
2,1500,1917,3,220,1,0
1,1771,1492,3,268,0,0
2,1555,1673,3,241,0,0
1,1917,1755,3,302,0,0
1,1714,1785,3,43,0,0
1,1474,1614,3,300,0,0
2,1423,1535,3,0,0,0
1,1443,1632,3,40,0,0
2,1615,1461,3,40,0,0
1,1500,1635,3,300,0,0
2,1576,1744,3,4,0,0
1,1364,1571,3,241,0,0
1,1477,1599,3,0,0,0
2,1818,1500,3,225,0,0
1,1523,1582,3,100,0,0
1,1340,1487,3,310,0,0
1,1672,1819,3,4,0,0
2,1667,1511,3,300,0,0
1,1682,1460,3,101,0,0
1,1558,1499,3,220,0,0
2,1917,1817,3,301,0,0
1,1917,1812,3,40,0,0
1,1817,1917,3,309,0,0
1,1768,1500,3,100,0,0
2,1933,1766,3,250,0,0
1,1683,1609,3,226,0,0
2,1447,1733,3,223,1,0
2,1452,1689,3,0,0,0
1,1564,1475,3,0,0,0
2,1733,1500,3,268,0,0
2,1422,1617,3,4,0,0
2,1236,1541,3,115,0,0
1,1733,1441,3,0,0,0
2,2267,2022,3,205,1,0
2,1538,1694,3,220,0,0
2,1382,1733,3,300,0,0
2,1500,1805,3,220,1,0
2,1512,1458,3,244,0,0
1,1733,1500,3,120,0,0
2,1664,1366,3,125,0,0
2,1551,1717,3,331,1,0
1,1942,1327,3,107,0,0
2,1705,1426,3,0,0,0
2,1942,1327,3,200,0,0
1,1617,1498,3,120,0,0
2,1389,1649,3,0,0,0
1,1663,1283,3,220,0,0
2,1699,1798,3,301,0,0
2,1500,1500,3,250,0,0
2,1250,1681,3,40,0,0
2,1702,1530,3,223,0,0
1,1898,1980,3,332,1,0
1,1500,1500,3,0,0,0
1,1699,1751,3,202,0,0
